,URL_LENGTH,NUMBER_SPECIAL_CHARACTERS,CHARSET,SERVER,CONTENT_LENGTH,WHOIS_COUNTRY,WHOIS_STATEPRO,WHOIS_REGDATE,WHOIS_UPDATED_DATE,TCP_CONVERSATION_EXCHANGE,DIST_REMOTE_TCP_PORT,REMOTE_IPS,APP_BYTES,SOURCE_APP_PACKETS,REMOTE_APP_PACKETS,SOURCE_APP_BYTES,REMOTE_APP_BYTES,APP_PACKETS,DNS_QUERY_TIMES,Type,CHARSET1,SERVER1,WHOIS_COUNTRY1,WHOIS_STATEPRO1,WHOIS_REGDATE1,WHOIS_UPDATED_DATE1,TCP_CONVERSATION_EXCHANGE1,DIST_REMOTE_TCP_PORT1,REMOTE_IPS1,APP_BYTES1,SOURCE_APP_PACKETS1,REMOTE_APP_PACKETS1,SOURCE_APP_BYTES1,REMOTE_APP_BYTES1,APP_PACKETS1,DNS_QUERY_TIMES1
1547,86,15,359,88,-1.0,1054,45,1,2,32,763,148,1,29,23,1,1,29,276.0,1,379,94,1103,57,1,2,35,916,191,1,34,27,1,1,34,309.0
1548,86,16,544,24,15108.0,1054,369,1,1,593,763,593,593,593,590,590,593,593,892.0,1,676,25,1103,372,1,1,657,916,657,657,655,590,590,655,655,976.0
1549,87,17,544,162,-1.0,1054,45,2,3,593,763,593,593,593,590,590,593,593,892.0,1,676,211,1103,57,2,3,657,916,657,657,655,590,590,655,655,976.0
1550,87,13,544,1,15187.0,1054,369,59,59,19,5,70,1,12,9,1,1,12,171.0,1,676,1,1103,372,59,59,23,5,101,1,14,9,1,1,14,213.0
1551,87,18,544,162,-1.0,1054,60,1,3,47,49,107,4,36,29,1,4,36,892.0,1,676,211,1103,61,1,3,53,53,134,4,38,39,1,4,38,976.0
1552,87,15,359,50,9083.0,1054,8,6,6,25,763,107,1,19,24,1,2,19,171.0,1,379,51,1103,8,6,6,30,916,134,1,21,27,1,2,21,213.0
1553,87,14,151,110,324.0,1054,1,1,6,23,60,28,1,15,21,1,1,15,276.0,1,155,113,1103,1,1,6,26,60,30,2,21,25,1,1,21,309.0
1554,87,16,544,162,30824.0,1054,369,1,22,23,31,148,1,29,13,1,3,29,171.0,1,676,211,1103,372,1,22,26,31,191,1,31,17,1,3,31,213.0
1555,87,16,544,49,48831.0,1054,369,47,47,593,763,593,593,593,590,590,593,593,892.0,1,676,49,1103,372,47,47,657,916,657,657,655,590,590,655,655,976.0
1556,88,14,151,110,257.0,1054,75,1,1,593,763,593,593,593,590,590,593,593,892.0,1,155,113,1103,75,1,1,657,916,657,657,655,590,590,655,655,976.0
1557,88,15,121,175,411.0,1054,2,1,6,25,67,41,1,21,12,2,1,21,892.0,1,134,175,1103,2,1,6,32,69,42,1,24,18,2,1,24,976.0
1558,88,17,359,50,9084.0,1054,8,6,6,47,25,70,1,36,33,1,1,36,892.0,1,379,51,1103,8,6,6,53,26,101,1,38,35,1,1,38,976.0
1559,88,17,544,88,-1.0,82,43,2,1,45,151,148,20,39,34,8,20,39,892.0,1,676,94,84,45,2,1,48,151,191,20,42,40,8,20,42,976.0
1560,88,16,544,4,-1.0,241,290,3,7,6,763,112,1,9,7,1,1,9,276.0,1,676,4,306,362,3,7,6,916,128,1,11,8,1,1,11,309.0
1561,88,15,544,3,13776.0,1054,63,3,3,23,77,62,3,18,20,1,2,18,276.0,1,676,3,1103,65,3,3,26,78,67,3,23,26,1,2,23,309.0
1562,88,15,544,295,-1.0,241,290,1,2,21,151,112,1,16,22,1,1,16,276.0,1,676,386,306,362,1,2,30,151,128,1,21,24,1,1,21,309.0
1563,88,13,359,295,33799.0,1054,75,1,3,3,5,112,1,1,1,1,1,1,171.0,1,379,386,1103,75,1,3,3,5,128,1,1,1,1,1,1,213.0
1564,88,16,359,50,9083.0,1054,8,6,6,593,763,593,593,593,590,590,593,593,892.0,1,379,51,1103,8,6,6,657,916,657,657,655,590,590,655,655,976.0
1565,89,18,544,295,-1.0,1,0,0,2,593,763,593,593,593,9,9,593,593,892.0,0,676,386,63,62,62,64,657,916,657,657,655,43,43,655,655,976.0
1566,89,12,359,175,30193.0,1054,8,1,3,14,16,62,1,18,40,9,1,18,892.0,1,379,175,1103,8,1,3,17,16,67,1,23,40,9,1,23,976.0
1567,89,20,544,1,-1.0,1054,369,1,5,45,151,148,20,39,42,31,20,39,892.0,1,676,1,1103,372,1,5,48,151,191,20,42,48,31,20,42,976.0
1568,89,16,544,88,-1.0,1054,11,1,1,25,151,112,3,16,41,24,3,16,892.0,1,676,94,1103,11,1,1,31,151,128,3,25,48,24,3,25,976.0
1569,89,13,151,110,324.0,1054,369,1,2,37,77,107,2,37,42,7,2,37,892.0,1,155,113,1103,372,1,3,39,78,134,2,38,48,7,2,38,976.0
1570,89,14,359,15,246324.0,241,290,76,79,42,60,148,2,30,40,2,1,30,892.0,1,379,15,306,362,127,139,56,60,191,2,32,40,2,1,32,976.0
1571,89,16,359,88,0.0,1054,19,4,6,37,151,148,12,37,42,31,12,37,892.0,1,379,94,1103,19,4,6,39,151,191,12,38,48,31,12,38,976.0
1572,89,17,544,49,37836.0,1054,369,47,47,4,60,9,1,2,9,1,1,2,276.0,1,676,49,1103,372,47,47,4,60,9,1,2,12,1,1,2,309.0
1573,89,15,359,295,19856.0,1054,75,9,30,3,2,89,1,5,2,1,1,5,171.0,1,379,386,1103,75,9,30,3,2,97,1,5,2,1,1,5,213.0
1574,89,20,359,4,-1.0,1054,369,5,5,14,763,62,2,20,15,1,1,20,276.0,1,379,4,1103,372,5,5,17,916,67,2,26,16,1,1,26,309.0
1575,90,15,359,5,-1.0,241,290,1,3,593,763,593,593,593,590,590,593,593,892.0,1,379,6,306,362,1,7,657,916,657,657,655,590,590,655,655,976.0
1576,90,16,544,2,40605.0,1054,10,1,1,42,67,112,7,30,31,2,7,30,892.0,1,676,2,1103,10,1,1,56,69,128,7,32,42,2,7,32,976.0
1577,90,17,121,295,392.0,1054,11,1,3,42,151,168,5,30,42,31,5,30,892.0,1,134,386,1103,11,1,3,56,151,183,5,32,48,31,5,32,976.0
1578,90,17,544,1,-1.0,82,43,1,3,23,151,112,1,29,19,1,1,29,171.0,1,676,1,84,45,1,3,26,151,128,1,31,23,1,1,31,213.0
1579,90,16,359,162,19793.0,1054,19,1,15,8,54,41,1,11,7,1,1,11,276.0,1,379,211,1103,19,1,16,9,106,42,1,11,7,1,1,11,309.0
1580,90,17,359,4,-1.0,1054,369,5,5,42,763,107,2,36,9,9,2,36,892.0,1,379,4,1103,372,5,5,56,916,134,2,38,43,43,2,38,976.0
1581,90,16,544,4,-1.0,1054,369,5,5,593,763,593,593,593,590,590,593,593,892.0,1,676,4,1103,372,5,5,657,916,657,657,655,590,590,655,655,976.0
1582,91,17,544,49,38155.0,1054,369,47,47,11,763,148,1,16,8,1,1,16,276.0,1,676,49,1103,372,47,47,13,916,191,1,18,8,1,1,18,309.0
1583,91,14,544,295,9406.0,1,1,1,10,17,151,89,1,22,23,1,2,22,276.0,1,676,386,1,1,1,10,18,151,97,1,26,27,1,2,26,309.0
1584,91,19,544,5,20.0,4,1,1,4,593,763,593,593,593,590,590,593,593,892.0,1,676,5,4,1,1,4,657,916,657,657,655,590,590,655,655,976.0
1585,92,19,544,13,5610.0,1054,7,2,1,593,763,593,593,593,590,590,593,593,892.0,1,676,13,1103,7,2,1,657,916,657,657,655,590,590,655,655,976.0
1586,92,18,544,295,30285.0,1054,75,2,6,593,763,593,593,593,590,590,593,593,892.0,1,676,386,1103,75,2,6,657,916,657,657,655,590,590,655,655,976.0
1587,92,17,359,50,9084.0,1054,8,6,6,25,54,89,2,24,24,2,3,24,171.0,1,379,51,1103,8,6,6,27,106,97,2,26,27,2,3,26,213.0
1588,92,18,359,295,11363.0,241,290,76,79,10,21,89,2,8,5,2,2,8,90.0,1,379,386,306,362,127,139,11,21,97,2,8,5,2,2,8,105.0
1589,92,15,359,175,37687.0,1054,60,4,4,21,763,168,1,22,22,1,1,22,171.0,1,379,175,1103,61,4,4,30,916,183,1,26,24,1,1,26,213.0
1590,92,16,359,175,38483.0,1054,60,4,4,593,763,593,593,593,590,590,593,593,892.0,1,379,175,1103,61,4,4,657,916,657,657,655,590,590,655,655,976.0
1591,92,18,382,175,-1.0,1054,369,33,36,593,763,593,593,593,590,590,593,593,892.0,1,427,175,1103,372,33,36,657,916,657,657,655,590,590,655,655,976.0
1592,93,19,359,2,-1.0,1054,45,0,1,2,54,70,0,2,42,0,0,2,892.0,0,379,14,1103,57,12,13,16,106,101,8,15,48,4,8,15,976.0
1593,93,19,382,50,16479.0,1054,8,6,6,3,2,89,1,10,8,1,1,10,90.0,1,427,51,1103,8,6,6,4,2,97,1,10,11,1,1,10,105.0
1594,94,20,544,295,58.0,1054,2,0,0,21,763,168,1,14,22,0,1,14,90.0,0,676,386,1103,3,1,1,30,916,183,3,19,29,2,4,19,105.0
1595,94,19,359,2,-1.0,1054,45,0,1,2,54,70,0,2,42,0,0,2,892.0,0,379,14,1103,57,12,13,16,106,101,8,15,48,4,8,15,976.0
1596,94,19,359,2,-1.0,1054,45,0,1,593,763,593,593,593,8,1,593,593,892.0,0,379,14,1103,57,12,13,657,916,657,657,655,42,29,655,655,976.0
1597,94,19,544,13,8404.0,1054,2,1,1,23,25,89,1,15,27,1,1,15,171.0,1,676,13,1103,3,1,1,26,26,97,2,19,31,1,1,19,213.0
1598,95,19,359,2,-1.0,1054,45,0,1,2,54,70,0,2,42,0,0,2,892.0,0,379,14,1103,57,12,13,16,106,101,8,15,48,4,8,15,976.0
1599,95,19,359,2,-1.0,1054,45,0,1,2,54,70,0,2,41,2,0,2,892.0,0,379,14,1103,57,12,13,16,106,101,8,15,48,6,8,15,976.0
1600,95,14,359,15,6783.0,15,4,1,7,593,763,593,593,593,590,590,593,593,892.0,1,379,15,19,4,1,8,657,916,657,657,655,590,590,655,655,976.0
1601,95,19,544,162,-1.0,1054,369,6,8,593,763,593,593,593,590,590,593,593,892.0,1,676,211,1103,372,7,8,657,916,657,657,655,590,590,655,655,976.0
1602,95,19,382,162,162.0,241,290,1,3,25,77,168,1,29,16,1,1,29,101.0,1,427,211,306,362,1,3,32,78,183,1,34,21,1,1,34,142.0
1603,95,15,151,110,324.0,241,290,76,79,47,49,112,2,36,31,1,2,36,892.0,1,155,113,306,362,127,139,53,49,128,2,38,42,1,2,38,976.0
1604,95,19,382,7,9.0,1054,8,2,2,44,151,168,9,43,41,24,9,43,892.0,1,427,7,1103,8,2,2,48,151,183,9,43,48,24,9,43,976.0
1605,96,18,359,5,55367.0,1054,8,1,4,593,763,593,593,593,590,590,593,593,892.0,1,379,8,1103,8,1,4,657,916,657,657,655,590,590,655,655,976.0
1606,96,15,382,7,9.0,1054,8,1,3,593,763,593,593,593,590,590,593,593,892.0,1,427,7,1103,8,1,3,657,916,657,657,655,590,590,655,655,976.0
1607,96,19,359,162,-1.0,1054,45,6,31,593,763,593,593,593,590,590,593,593,892.0,1,379,211,1103,57,6,31,657,916,657,657,655,590,590,655,655,976.0
1608,97,15,544,7,8755.0,0,0,0,0,26,763,148,1,22,34,0,1,22,892.0,0,676,12,2,2,2,2,28,916,191,3,25,40,2,3,25,976.0
1609,97,15,544,7,8762.0,0,0,0,0,26,763,148,1,22,34,0,1,22,892.0,0,676,12,2,2,2,2,28,916,191,3,25,40,2,3,25,976.0
1610,97,17,544,88,-1.0,1054,4,3,3,8,763,148,3,5,9,2,3,5,276.0,1,676,94,1103,5,3,3,8,916,191,3,5,9,2,3,5,309.0
1611,97,19,544,295,7778.0,241,290,76,79,23,151,112,1,29,20,1,1,29,276.0,1,676,386,306,362,127,139,30,151,128,1,31,26,1,1,31,309.0
1612,97,15,151,110,324.0,1054,20,1,1,10,5,76,1,7,15,1,1,7,171.0,1,155,113,1103,23,1,1,10,5,80,1,7,16,1,1,7,213.0
1613,98,19,151,110,324.0,1054,29,9,8,593,763,593,593,593,590,590,593,593,892.0,1,155,113,1103,29,9,8,657,916,657,657,655,590,590,655,655,976.0
1614,98,16,544,50,-1.0,241,290,2,30,25,49,28,1,23,22,2,1,23,892.0,1,676,51,306,362,2,30,27,49,30,1,28,24,2,1,28,976.0
1615,98,18,544,162,-1.0,2,2,2,4,37,151,148,12,37,41,24,12,37,892.0,1,676,211,2,2,2,4,39,151,191,12,38,48,24,12,38,976.0
1616,98,18,544,162,-1.0,1054,4,2,3,12,11,25,1,8,8,1,1,8,90.0,1,676,211,1103,4,2,3,13,11,25,1,10,8,1,1,10,105.0
1617,98,16,359,162,6730.0,1054,369,2,1,21,21,41,1,19,15,1,1,19,171.0,1,379,211,1103,372,2,1,27,21,42,1,22,16,1,1,22,213.0
1618,98,18,544,162,-1.0,2,2,2,4,21,151,89,1,18,12,2,2,18,276.0,1,676,211,2,2,2,4,24,151,97,1,23,18,2,2,23,309.0
1619,99,20,544,295,-1.0,1,0,0,2,593,763,593,593,593,9,9,593,593,892.0,0,676,386,63,62,62,64,657,916,657,657,655,43,43,655,655,976.0
1620,99,20,544,295,-1.0,1,0,0,2,593,763,593,593,593,8,1,593,593,892.0,0,676,386,63,62,62,64,657,916,657,657,655,42,29,655,655,976.0
1621,99,14,382,13,2743.0,1054,19,1,3,593,763,593,593,593,590,590,593,593,892.0,1,427,13,1103,19,1,4,657,916,657,657,655,590,590,655,655,976.0
1622,99,16,544,295,12588.0,1054,1,1,5,45,151,148,20,39,41,9,20,39,892.0,1,676,386,1103,1,1,5,48,151,191,20,42,48,9,20,42,976.0
1623,99,22,382,50,2346.0,3,1,1,2,23,49,107,1,29,11,1,1,29,276.0,1,427,51,3,1,1,2,30,53,134,1,31,11,1,1,31,309.0
1624,99,15,359,15,-1.0,82,43,2,3,23,77,89,1,18,19,1,1,18,276.0,1,379,15,84,45,2,3,26,78,97,1,23,23,1,2,23,309.0
1625,100,20,544,295,-1.0,1,0,0,2,10,54,148,1,10,42,0,1,10,892.0,0,676,386,63,62,62,64,13,106,191,3,14,48,1,3,14,976.0
1626,100,20,544,295,-1.0,1,0,0,2,593,763,593,593,593,8,1,593,593,892.0,0,676,386,63,62,62,64,657,916,657,657,655,42,29,655,655,976.0
1627,100,20,544,295,-1.0,1,0,0,2,593,763,593,593,593,8,1,593,593,892.0,0,676,386,63,62,62,64,657,916,657,657,655,42,29,655,655,976.0
1628,100,20,544,295,-1.0,1,0,0,2,593,763,593,593,593,8,1,593,593,892.0,0,676,386,63,62,62,64,657,916,657,657,655,42,29,655,655,976.0
1629,100,20,544,295,-1.0,1,0,0,2,593,763,593,593,593,8,1,593,593,892.0,0,676,386,63,62,62,64,657,916,657,657,655,42,29,655,655,976.0
1630,100,20,544,295,-1.0,1,0,0,2,593,763,593,593,593,8,1,593,593,892.0,0,676,386,63,62,62,64,657,916,657,657,655,42,29,655,655,976.0
1631,100,20,544,295,-1.0,1,0,0,2,593,763,593,593,593,9,9,593,593,892.0,0,676,386,63,62,62,64,657,916,657,657,655,43,43,655,655,976.0
1632,100,20,544,295,-1.0,1,0,0,2,593,763,593,593,593,9,9,593,593,892.0,0,676,386,63,62,62,64,657,916,657,657,655,43,43,655,655,976.0
1633,100,20,544,295,-1.0,1,0,0,2,593,763,593,593,593,9,9,593,593,892.0,0,676,386,63,62,62,64,657,916,657,657,655,43,43,655,655,976.0
1634,100,20,544,295,-1.0,1,0,0,2,593,763,593,593,593,9,9,593,593,892.0,0,676,386,63,62,62,64,657,916,657,657,655,43,43,655,655,976.0
1635,100,20,544,295,-1.0,1,0,0,2,2,763,70,0,2,8,0,0,2,892.0,0,676,386,63,62,62,64,16,916,101,6,15,42,5,5,15,976.0
1636,100,20,544,295,-1.0,1,0,0,2,593,763,593,593,593,9,9,593,593,892.0,0,676,386,63,62,62,64,657,916,657,657,655,43,43,655,655,976.0
1637,100,20,544,295,-1.0,1,0,0,2,593,763,593,593,593,9,9,593,593,892.0,0,676,386,63,62,62,64,657,916,657,657,655,43,43,655,655,976.0
1638,100,20,544,295,-1.0,1,0,0,2,593,763,593,593,593,8,1,593,593,892.0,0,676,386,63,62,62,64,657,916,657,657,655,42,29,655,655,976.0
1639,100,20,544,295,-1.0,1,0,0,2,593,763,593,593,593,8,1,593,593,892.0,0,676,386,63,62,62,64,657,916,657,657,655,42,29,655,655,976.0
1640,100,20,544,295,-1.0,1,0,0,2,593,763,593,593,593,8,1,593,593,892.0,0,676,386,63,62,62,64,657,916,657,657,655,42,29,655,655,976.0
1641,100,20,544,295,-1.0,1,0,0,2,593,763,593,593,593,9,9,593,593,892.0,0,676,386,63,62,62,64,657,916,657,657,655,43,43,655,655,976.0
1642,100,20,544,295,-1.0,1,0,0,2,593,763,593,593,593,9,9,593,593,892.0,0,676,386,63,62,62,64,657,916,657,657,655,43,43,655,655,976.0
1643,100,20,544,295,-1.0,1,0,0,2,2,763,70,0,2,8,0,0,2,892.0,0,676,386,63,62,62,64,16,916,101,6,15,42,5,5,15,976.0
1644,100,20,544,295,-1.0,1,0,0,2,2,763,70,0,2,8,0,0,2,892.0,0,676,386,63,62,62,64,16,916,101,6,15,42,5,5,15,976.0
1645,100,20,544,295,-1.0,1,0,0,2,2,763,70,0,2,8,0,0,2,892.0,0,676,386,63,62,62,64,16,916,101,6,15,42,5,5,15,976.0
1646,100,20,544,295,-1.0,1,0,0,2,2,763,70,0,2,8,0,0,2,892.0,0,676,386,63,62,62,64,16,916,101,6,15,42,5,5,15,976.0
1647,100,20,544,295,-1.0,1,0,0,2,593,763,593,593,593,8,1,593,593,892.0,0,676,386,63,62,62,64,657,916,657,657,655,42,29,655,655,976.0
1648,100,20,544,295,-1.0,1,0,0,2,593,763,593,593,593,8,1,593,593,892.0,0,676,386,63,62,62,64,657,916,657,657,655,42,29,655,655,976.0
1649,100,17,359,295,14060.0,241,290,4,7,10,31,21,2,16,12,1,2,16,90.0,1,379,386,306,362,4,7,10,31,21,2,18,15,1,2,18,105.0
1650,100,15,359,8,-1.0,82,4,3,4,47,151,107,4,36,22,1,4,36,892.0,1,379,9,84,4,3,4,53,151,134,4,38,25,1,4,38,976.0
1651,100,19,544,29,5272.0,82,1,1,15,9,763,148,1,20,19,1,1,20,101.0,1,676,36,84,1,1,15,10,916,191,1,26,23,1,1,26,142.0
1652,101,21,382,162,-1.0,9,290,1,2,593,763,593,593,593,590,590,593,593,892.0,1,427,211,10,362,1,2,657,916,657,657,655,590,590,655,655,976.0
1653,101,20,359,162,-1.0,1054,45,6,31,5,4,112,1,10,2,1,1,10,276.0,1,379,211,1103,57,6,31,5,4,128,1,10,2,1,1,10,309.0
1654,101,20,359,15,4678.0,1054,6,1,5,12,31,89,1,8,10,1,1,8,171.0,1,379,15,1103,6,1,5,12,31,97,1,8,12,1,1,8,213.0
1655,101,16,359,15,-1.0,82,43,2,3,44,77,168,11,43,8,6,12,43,892.0,1,379,15,84,45,2,3,48,78,183,11,43,42,6,12,43,976.0
1656,101,20,544,49,11833.0,1054,369,47,47,5,67,168,1,1,1,1,1,1,171.0,1,676,49,1103,372,47,47,5,69,183,1,1,1,1,1,1,213.0
1657,101,18,359,162,27131.0,1054,11,1,5,4,3,89,1,8,3,1,1,8,90.0,1,379,211,1103,11,1,5,4,3,97,1,8,3,1,1,8,105.0
1658,101,19,544,295,54473.0,1054,60,1,1,10,763,148,1,5,2,1,2,5,276.0,1,676,386,1103,61,1,1,11,916,191,1,7,2,1,2,7,309.0
1659,101,15,544,295,7503.0,82,43,1,3,45,77,148,8,39,41,2,8,39,1.0,1,676,386,84,45,1,3,48,78,191,8,42,48,6,9,42,1.0
1660,102,16,544,50,-1.0,82,43,2,30,593,763,593,593,593,590,590,593,593,892.0,1,676,51,84,45,2,30,657,916,657,657,655,590,590,655,655,976.0
1661,102,12,544,8,-1.0,1054,369,2,2,593,763,593,593,593,590,590,593,593,892.0,1,676,9,1103,372,2,2,657,916,657,657,655,590,590,655,655,976.0
1662,102,20,382,7,9.0,1054,8,2,2,593,763,593,593,593,590,590,593,593,892.0,1,427,7,1103,8,2,2,657,916,657,657,655,590,590,655,655,976.0
1663,102,17,382,295,-1.0,1054,75,1,1,9,16,25,2,8,9,2,2,8,171.0,1,427,386,1103,75,1,1,10,17,25,2,9,12,2,2,9,213.0
1664,102,18,359,175,24702.0,1054,60,4,4,593,763,593,593,593,590,590,593,593,892.0,1,379,175,1103,61,4,4,657,916,657,657,655,590,590,655,655,976.0
1665,103,21,359,295,15591.0,1054,7,1,5,593,763,593,593,593,590,590,593,593,892.0,1,379,386,1103,10,1,5,657,916,657,657,655,590,590,655,655,976.0
1666,103,17,359,20,15666.0,1054,6,2,5,593,763,593,593,593,590,590,593,593,892.0,1,379,20,1103,6,2,6,657,916,657,657,655,590,590,655,655,976.0
1667,103,17,359,1,-1.0,3,290,2,1,593,763,593,593,593,590,590,593,593,892.0,1,379,1,3,362,2,1,657,916,657,657,655,590,590,655,655,976.0
1668,103,16,544,88,-1.0,1054,5,1,12,593,763,593,593,593,590,590,593,593,892.0,1,676,94,1103,6,1,12,657,916,657,657,655,590,590,655,655,976.0
1669,103,20,359,24,10843.0,1054,45,1,1,593,763,593,593,593,590,590,593,593,892.0,1,379,25,1103,57,1,1,657,916,657,657,655,590,590,655,655,976.0
1670,104,17,382,7,9.0,1054,8,1,2,593,763,593,593,593,590,590,593,593,892.0,1,427,7,1103,8,1,2,657,916,657,657,655,590,590,655,655,976.0
1671,104,16,151,110,257.0,1054,75,1,1,45,151,148,20,39,41,9,20,39,892.0,1,155,113,1103,75,1,1,48,151,191,20,42,48,9,20,42,976.0
1672,104,18,359,8,-1.0,1054,63,1,4,26,151,70,20,22,42,31,20,22,892.0,1,379,9,1103,65,1,4,28,151,101,20,25,48,31,20,25,976.0
1673,104,20,544,175,-1.0,1054,19,1,2,25,151,25,1,22,22,1,2,22,276.0,1,676,175,1103,19,1,2,30,151,25,3,26,29,1,2,26,309.0
1674,104,17,544,29,-1.0,1054,29,1,12,593,763,593,593,593,590,590,593,593,892.0,1,676,36,1103,29,1,13,657,916,657,657,655,590,590,655,655,976.0
1675,105,20,382,3,11230.0,241,290,76,79,21,763,168,0,15,20,0,0,15,276.0,0,427,4,306,362,127,139,27,916,183,1,19,26,1,1,19,309.0
1676,105,21,544,295,26857.0,1054,15,1,4,11,151,112,1,16,10,1,1,16,276.0,1,676,386,1103,15,1,4,13,151,128,1,18,11,1,1,18,309.0
1677,105,17,359,295,14060.0,241,290,4,7,19,21,41,1,22,26,1,1,22,892.0,1,379,386,306,362,4,7,26,21,42,1,26,31,1,1,26,976.0
1678,105,22,359,295,-1.0,1054,75,1,2,593,763,593,593,593,590,590,593,593,892.0,1,379,386,1103,75,1,2,657,916,657,657,655,590,590,655,655,976.0
1679,106,21,359,295,-1.0,1054,75,9,30,593,763,593,593,593,590,590,593,593,892.0,1,379,386,1103,75,9,30,657,916,657,657,655,590,590,655,655,976.0
1680,106,18,359,175,65670.0,1054,19,1,6,593,763,593,593,593,590,590,593,593,892.0,1,379,175,1103,19,1,6,657,916,657,657,655,590,590,655,655,976.0
1681,106,18,544,295,75176.0,1054,21,4,5,42,49,107,7,30,33,5,7,30,892.0,1,676,386,1103,22,4,5,56,53,134,7,32,35,6,7,32,976.0
1682,106,19,151,110,324.0,1054,23,1,4,19,16,112,1,18,16,1,1,18,171.0,1,155,113,1103,24,1,4,26,16,128,1,23,21,1,1,23,213.0
1683,106,19,544,13,15058.0,1054,75,2,6,1,151,107,1,3,5,1,1,3,171.0,1,676,13,1103,75,2,6,1,151,134,1,3,5,1,1,3,213.0
1684,106,22,544,5,6298.0,1054,369,1,1,593,763,593,593,593,590,590,593,593,892.0,1,676,8,1103,372,1,1,657,916,657,657,655,590,590,655,655,976.0
1685,107,23,544,295,25886.0,1054,75,9,30,37,151,148,12,37,42,31,12,37,892.0,1,676,386,1103,75,9,30,39,151,191,12,38,48,31,12,38,976.0
1686,108,21,382,162,162.0,1054,369,1,1,593,763,593,593,593,590,590,593,593,892.0,1,427,211,1103,372,1,1,657,916,657,657,655,590,590,655,655,976.0
1687,108,23,359,50,-1.0,1054,15,1,3,25,763,168,2,14,29,3,2,14,276.0,1,379,51,1103,15,1,3,31,916,183,2,16,40,3,2,16,309.0
1688,108,18,359,162,-1.0,1054,10,1,1,13,10,70,1,7,9,1,1,7,90.0,1,379,211,1103,10,1,1,13,10,101,1,7,9,1,1,7,105.0
1689,109,20,382,7,9.0,1054,8,1,1,593,763,593,593,593,590,590,593,593,892.0,1,427,7,1103,8,1,1,657,916,657,657,655,590,590,655,655,976.0
1690,109,18,359,1,33481.0,1054,60,4,4,593,763,593,593,593,590,590,593,593,892.0,1,379,1,1103,61,4,4,657,916,657,657,655,590,590,655,655,976.0
1691,110,21,544,295,42290.0,241,290,1,1,593,763,593,593,593,590,590,593,593,892.0,1,676,386,306,362,1,1,657,916,657,657,655,590,590,655,655,976.0
1692,110,15,382,1,22264.0,1054,5,1,3,47,67,168,1,21,22,1,1,21,276.0,1,427,1,1103,5,1,3,53,69,183,1,24,25,1,1,24,309.0
1693,111,22,544,13,12027.0,19,17,1,1,17,54,76,3,22,29,1,3,22,276.0,1,676,15,21,19,1,1,18,106,80,3,26,40,1,3,26,309.0
1694,112,19,544,295,-1.0,241,290,2,4,37,54,112,1,36,22,1,1,36,101.0,1,676,386,306,362,2,4,39,106,128,1,38,29,1,3,38,142.0
1695,112,19,382,162,162.0,2,45,1,1,593,763,593,593,593,590,590,593,593,892.0,1,427,211,3,57,1,1,657,916,657,657,655,590,590,655,655,976.0
1696,113,18,544,295,39517.0,1054,21,4,5,593,763,593,593,593,590,590,593,593,892.0,1,676,386,1103,22,4,5,657,916,657,657,655,590,590,655,655,976.0
1697,113,21,382,1,16230.0,1054,21,2,2,42,60,168,5,30,31,1,5,30,892.0,1,427,1,1103,22,2,2,56,60,183,5,32,42,1,5,32,976.0
1698,114,17,382,162,162.0,241,290,1,2,593,763,593,593,593,590,590,593,593,892.0,1,427,211,306,362,1,2,657,916,657,657,655,590,590,655,655,976.0
1699,114,23,359,88,-1.0,1054,6,1,2,45,77,168,3,39,42,7,3,39,892.0,1,379,94,1103,6,1,2,48,78,183,3,42,48,7,3,42,976.0
1700,114,19,544,88,-1.0,82,1,1,1,27,67,76,2,16,26,3,2,16,892.0,1,676,94,84,1,1,1,36,69,80,2,21,31,3,2,21,976.0
1701,114,18,382,175,36816.0,6,2,1,1,2,3,25,2,4,4,1,1,4,12.0,1,427,175,6,2,1,1,2,3,25,2,4,4,1,1,4,12.0
1702,115,18,544,4,-1.0,1054,75,4,7,593,763,593,593,593,590,590,593,593,892.0,1,676,4,1103,75,4,8,657,916,657,657,655,590,590,655,655,976.0
1703,115,20,544,295,10315.0,1054,75,9,30,17,151,168,1,14,24,3,1,14,171.0,1,676,386,1103,75,9,30,18,151,183,1,19,27,3,1,19,213.0
1704,115,19,382,162,-1.0,1054,75,1,1,10,21,28,1,7,8,1,1,7,171.0,1,427,211,1103,75,1,1,11,21,30,1,7,8,1,1,7,213.0
1705,116,19,382,175,-1.0,8,1,1,1,593,763,593,593,593,590,590,593,593,892.0,1,427,175,9,1,1,1,657,916,657,657,655,590,590,655,655,976.0
1706,116,18,151,110,324.0,82,43,1,2,19,763,112,3,19,5,1,1,19,276.0,1,155,113,84,45,1,3,23,916,128,3,22,5,1,1,22,309.0
1707,116,18,544,295,-1.0,1054,15,1,1,25,11,62,2,16,20,3,2,16,276.0,1,676,386,1103,15,1,1,30,11,67,2,17,26,3,2,17,309.0
1708,117,22,544,162,-1.0,241,290,1,2,21,60,107,1,16,20,1,1,16,171.0,1,676,211,306,362,1,2,24,60,134,1,17,28,1,1,17,213.0
1709,117,19,544,24,6804.0,241,290,1,8,23,763,70,1,18,16,1,1,18,276.0,1,676,25,306,362,1,8,26,916,101,1,23,21,1,1,23,309.0
